GSM53274	GSM53276	GSM53277	GSM53278	GSM53279	GSM53280	GSM53281	GSM53282	GSM53283	GSM53275	GSM53268	GSM53269	GSM53270	GSM53271	GSM53272	GSM53273
G6pd	13.3207695264196	13.0093579278016	12.949691182054	13.2374944603026	13.0502111651923	13.1987544957713	12.5886784869813	12.8854744330565	13.4816970050039	12.4225017921424	12.4490067717819	12.5858897545512	12.6230563651649	12.4291295047549	12.4182490072752	12.6596258641902
Cplx2	13.1436526742761	12.8544506271416	12.8574846851773	13.1125525949406	13.0861453276841	12.9161300365939	13.2566395162912	13.0058732155526	12.5064038710976	12.748322394162	12.8721311279265	12.9161300365939	13.1343582294394	13.0093579278016	13.0352851762096	13.0093579278016
Phb2	12.8040899875108	12.6687351533827	12.8888886048386	12.7750919159648	12.5611743389239	12.9290993196934	12.8753003461411	13.031705072703	12.77183330669	13.0821367952504	12.8781420980385	12.9075678784336	12.9222834966775	12.6846184456067	12.7628572734971	12.6985146257187
Hspa5	12.2036913163929	12.7992951018277	13.0558684618687	12.6211561666633	12.5935688036126	12.6354492179473	12.6493608999437	12.937551366033	12.6893581354529	12.8040899875108	12.86282500627	12.8089355388891	12.4923115865499	12.7422549432029	12.748322394162	12.4359329357669
Pdia3	12.5886784869813	12.7595170964831	12.5021672771296	12.7249402208832	12.4900941648386	12.8433256450063	12.5095218668971	12.9882362982592	12.86282500627	12.8811128647742	13.0390189700771	12.9764904754207	12.8484076707166	12.5921406994809	12.86282500627	12.6787698213596
Foxg1	12.9479206314066	13.0408194411073	13.3222711538666	13.1766280548678	13.1953475045202	13.2041623274962	13.360819886375	13.1790406480333	12.8854744330565	12.6966708868059	13.1469392883782	13.2649072196451	13.0541144268698	13.0219851168181	12.9647492274346	13.0183745104124
Micos13	12.932819969254	12.7909321375763	12.8383071782726	12.8753003461411	12.8344465163824	12.6753521536285	12.7450716093004	12.6966708868059	12.9612805388676	12.8153732959054	12.8508935183173	13.0108611714778	12.8672043767993	12.8212089352608	12.7340992674181	13.0147144530334
Rab7a	12.9222834966775	12.8181349020018	12.5775439171785	12.8009246940031	12.6281115555301	12.9440989796265	12.3292304819373	12.8987069850948	12.6922411981533	12.8311793322022	12.7958779597618	12.7992951018277	12.6938037162615	12.5220423544387	12.9590821249858	12.8559510222978
Dync1h1	12.9829961511257	12.9206782464751	12.8781420980385	12.7231369544374	13.091753775695	12.8854744330565	12.8040899875108	12.8009246940031	12.932819969254	12.9479206314066	12.611987480062	12.8559510222978	12.8365138771172	12.8721311279265	12.7553025774855	12.8672043767993
Ndufa6	12.4263817435842	12.5110303812739	12.5683207221341	12.7213305755845	12.3818992122511	12.673525548332	12.6343218100296	12.8415763405924	12.1442725372681	12.5413958354281	12.8383071782726	12.8811128647742	12.7878858752002	12.9544736849356	12.8060125638359	12.5886784869813
Dbi	12.9685365829642	12.937551366033	13.0821367952504	13.1015519064999	13.1036512520176	13.1321063502764	13.1686832020109	13.0390189700771	12.9192978064837	12.9647492274346	13.0446612764376	13.2461623457144	13.1125525949406	13.2351498483385	12.9612805388676	12.7437870645359
Cyb5r3	13.0168454063336	13.2129015799686	12.4535666876077	13.0127565070493	12.7269316422762	13.0108611714778	12.5327456863699	13.0093579278016	13.0600706955822	12.8009246940031	12.8639634169402	12.8311793322022	12.713010872717	12.6753521536285	12.8559510222978	12.892679386652
Gria2	12.5826351624332	12.9904416476504	13.0408194411073	13.0300004293163	12.8102910449571	12.9347733000447	12.9359888018174	12.9784411050075	12.7863307606966	12.86282500627	13.0202031720064	13.0696707478085	12.9092031384231	12.937551366033	13.0093579278016	12.9440989796265
Tmeff1	13.1507206653851	13.0778054128129	13.1226109980928	13.1567247344191	12.9161300365939	13.2129015799686	13.1728956240829	13.3265436503127	12.9022818215656	13.3625983990099	13.3935837023941	13.4179429843606	13.4480662669746	13.609863976665	13.4499961520495	13.3426843544666
Psma2	12.6717852597232	12.6343218100296	12.7269316422762	12.7093841374526	12.6000429254453	12.6787698213596	12.6820558536874	12.748322394162	12.7578511017429	13.0202031720064	12.8026360658591	13.0202031720064	12.9347733000447	12.8840175808764	13.0025654478112	12.8484076707166
Ddt	13.0267173110967	12.9630814713282	13.0991167150035	12.9060641490092	12.9124809410282	12.6478123223646	12.9939514212123	12.7958779597618	12.9560307823481	12.631615777175	12.8260760593012	12.7750919159648	12.5095218668971	12.6672923478256	12.5556569114061	12.7628572734971
Csnk1a1	13.0202031720064	12.8943022292594	12.9238310202974	13.0502111651923	12.9022818215656	13.1891754118367	13.0371598450522	12.611987480062	12.9576776804292	13.0183745104124	12.9060641490092	12.9124809410282	12.7213305755845	12.673525548332	13.0168454063336	12.9865192052829
Syt11	13.0658737874416	13.2936264975364	13.166464592659	12.7975541957187	13.1418188681277	13.1529801856262	12.9764904754207	13.158831937863	12.8365138771172	13.0600706955822	13.12401741234	12.9576776804292	13.0267173110967	13.2374944603026	13.1728956240829	13.0936912737229
Ssr3	12.7894432235929	12.8311793322022	12.7340992674181	13.0861453276841	13.0991167150035	12.7766621129408	13.3170268717822	13.2061598719019	12.6478123223646	12.9800477060917	12.4277556692252	12.8231015998924	12.8212089352608	13.0678396650048	12.8433256450063	12.7797755423822
Hmga1	12.5342233144421	13.0446612764376	12.7437870645359	12.8102910449571	12.8120150485191	12.8888886048386	12.7422549432029	12.7975541957187	13.0558684618687	12.6985146257187	12.6478123223646	12.4318288654381	12.4648252520904	12.614755213919	12.8467128761017	12.5697144172836
Txnrd1	12.7566739917801	12.8909615415671	12.8721311279265	12.7306317657678	12.8415763405924	12.9238310202974	13.1855617495237	12.8559510222978	12.7386573655308	13.0502111651923	12.5871979297572	12.644757519003	12.7404481611511	13.0040103748721	12.9923313677143	12.9630814713282
Tnks2	12.6478123223646	13.0841585292091	12.966956449389	13.0283283265824	12.9404578620919	13.0758566333713	13.2702133197521	13.1172706128091	12.9972898404377	13.0231839818093	12.7356234532908	13.0283283265824	13.0861453276841	13.0577511984122	12.9800477060917	13.0010731690726
Amfr	12.6015266471749	13.0267173110967	13.0352851762096	12.9206782464751	12.9423286288909	12.7578511017429	13.2587160026082	12.9161300365939	12.7017869905637	13.110361970446	13.0147144530334	12.77183330669	12.8811128647742	12.995851455239	12.7643508343481	13.1267078089481
Psmc1	12.6263926936556	12.450827546421	12.4679676067208	12.6877694350856	12.5968681770141	12.5393661903118	12.686085509102	12.545800374281	12.6769448909096	12.8794706999824	12.6385789424936	12.7797755423822	12.6642172996399	12.7093841374526	12.7165957229145	12.7553025774855
Mtarc2	12.7371824184786	12.9724476298056	12.5935688036126	12.6032224182301	12.9347733000447	12.6015266471749	12.6583862625559	12.6104130006249	12.4679676067208	12.5724635684958	12.9359888018174	12.5004944102698	12.5487898070653	12.6263926936556	12.3317690836547	12.6295566409191
Plekha1	12.365042696	12.7975541957187	12.7829763445698	12.748322394162	12.5744723997889	12.8611610566489	12.9829961511257	13.2374944603026	12.5146258381759	13.0841585292091	12.9423286288909	13.1086229008163	13.3245117196606	13.4499961520495	13.3587454246451	12.2388395434371
Itpka	13.2508522677066	12.66578718043	12.7371824184786	12.8824440881042	12.6966708868059	12.6369014526768	12.8089355388891	12.9110485558752	13.0010731690726	13.1147917083502	12.9206782464751	13.3488739631848	13.183424795924	13.1811223510243	13.0108611714778	13.4547299458453
Agrn	12.9560307823481	12.4795226756596	12.5236933832717	12.5921406994809	12.8026360658591	12.3988136577597	12.5697144172836	12.6525480117824	12.8402357110564	12.7422549432029	12.8943022292594	12.9306087158417	12.7294591800486	12.5843298401131	12.4810177429661	12.9544736849356
Gtf3c1	13.0093579278016	12.9865192052829	12.8987069850948	12.9518775563282	12.9359888018174	13.0058732155526	12.8074314841706	12.7894432235929	13.024700036339	12.4870251178757	12.6985146257187	12.611987480062	12.6045590817853	12.7609929677816	12.575914991804	12.9460799543418
Alpl	13.12401741234	13.2310112067255	13.0502111651923	13.0658737874416	13.3055524075885	12.9192978064837	12.7595170964831	12.5950953237759	13.166464592659	12.2670767299434	12.7108931012107	12.4870251178757	12.3215426899287	12.326567852648	12.0366732551683	12.673525548332
Dcaf6	12.8383071782726	12.6281115555301	12.7609929677816	12.6985146257187	12.5724635684958	12.4345804061018	12.748322394162	12.4679676067208	12.7566739917801	12.5904087840117	12.5220423544387	12.6846184456067	12.6354492179473	12.4936326628881	12.5672309412067	12.9001700096065
Rab12	12.8654118027824	12.859521498025	12.6820558536874	12.86282500627	12.7437870645359	12.8009246940031	12.7213305755845	12.7052563276255	12.9257617067029	12.8433256450063	12.6230563651649	12.6508137708946	12.6067517136438	12.5584780246664	12.4562004310636	12.748322394162
RGD1566401	13.416065976607	12.644757519003	12.255305489567	12.8888886048386	13.1086229008163	12.9001700096065	13.0620414727885	13.0639042963059	12.8277503317185	12.6045590817853	12.3861995354539	12.5327456863699	12.7863307606966	12.8824440881042	12.9390502759332	12.914201028741
Ralgds	13.0736170129607	12.8326637443348	12.5950953237759	13.024700036339	12.9939514212123	12.9576776804292	12.7750919159648	12.6893581354529	12.9590821249858	12.6769448909096	12.5986338268175	12.7093841374526	12.7198160499029	12.8767295847222	12.6985146257187	13.2327275548693
Zfand6	12.7595170964831	12.8009246940031	12.9812190965522	12.9882362982592	12.9440989796265	12.9110485558752	13.0352851762096	13.0231839818093	12.7782212931428	13.1086229008163	12.9092031384231	12.9022818215656	12.9206782464751	12.8688284274073	12.8639634169402	12.9177242274244
Unc50	13.0521803634021	12.8153732959054	12.9528854387545	12.7863307606966	12.9800477060917	13.024700036339	12.713010872717	12.4757495782283	12.6045590817853	12.6461226733835	12.7386573655308	12.6906785523688	12.7847483824395	12.624800701472	12.6385789424936	12.6399796894431
Car2	12.6104130006249	13.0620414727885	13.1380933494547	12.8181349020018	12.932819969254	12.9060641490092	12.6831989232054	12.7766621129408	13.0219851168181	12.5843298401131	12.9460799543418	13.0010731690726	12.644757519003	12.7553025774855	12.624800701472	12.7829763445698
Tst	13.1343582294394	12.7553025774855	12.9290993196934	13.1147917083502	13.0758566333713	12.7294591800486	12.8026360658591	12.8824440881042	12.9812190965522	12.5342233144421	12.7340992674181	12.9347733000447	12.7386573655308	12.8811128647742	12.3621226490081	12.9923313677143
Psma5	12.4167971550318	12.6354492179473	12.7052563276255	12.6831989232054	12.5886784869813	12.6893581354529	12.6131944686739	12.8365138771172	12.575914991804	12.8871265845567	12.8446680253247	12.6211561666633	12.7093841374526	12.6508137708946	12.8794706999824	12.4182490072752
Plcb1	12.1677756052933	12.6805202756266	12.8167647480859	12.5429619977169	12.617435189563	12.6089073741501	13.0558684618687	12.8672043767993	12.5371779656465	12.781285912212	12.9043977591767	12.7183570095619	12.6805202756266	12.5472913906772	12.5826351624332	12.3592108975006
Slc4a4	12.9161300365939	12.7404481611511	13.046993080699	13.2083669610013	13.1469392883782	12.8181349020018	13.3669528685416	12.9939514212123	13.0093579278016	12.309271876308	12.6089073741501	12.6461226733835	12.932819969254	12.9479206314066	12.892679386652	12.9518775563282
Sv2a	12.5487898070653	12.1792592764836	12.3703459345184	12.5342233144421	12.4757495782283	12.3017872430084	12.4431327142999	12.1729391988947	12.7939930019434	12.6717852597232	12.7437870645359	12.5146258381759	12.6211561666633	12.4062050187893	12.5697144172836	12.7750919159648
Atp1b3	12.545800374281	12.6525480117824	12.1054906234322	12.5710666825026	12.6163189535127	12.7517865571195	12.5126893875998	12.8840175808764	12.5354451070175	12.7534441266257	12.8544506271416	12.8247221338039	12.7697629293096	12.7678043991635	13.0300004293163	12.3703459345184
Sh3kbp1	12.4549167411755	12.5299605239373	12.631615777175	12.4781653599381	12.338201589221	12.6717852597232	12.0821115248891	12.4196554541803	12.9704516836308	12.6805202756266	12.8909615415671	13.1891754118367	12.7766621129408	12.8260760593012	12.9359888018174	12.7878858752002
Map2k2	13.1285492256198	12.6820558536874	12.4196554541803	12.7566739917801	12.8888886048386	12.7269316422762	12.2906469098845	12.4576001377556	12.7294591800486	12.3419114305232	12.7052563276255	12.8484076707166	12.6461226733835	12.7283937318389	12.7517865571195	12.932819969254
Rap1b	12.4978016005682	13.0821367952504	13.0521803634021	12.6163189535127	12.6525480117824	12.5858897545512	13.0878945887725	12.9923313677143	12.5167727415576	13.5926353041487	12.8559510222978	12.6493608999437	12.8739117164377	12.6415510284219	13.1015519064999	12.5904087840117
Sec62	12.4535666876077	12.5270107629799	12.77183330669	12.5523673152456	12.5904087840117	12.2052269493393	12.9290993196934	12.8167647480859	12.4387618010697	12.9043977591767	12.6672923478256	12.9479206314066	12.7923564750449	12.9576776804292	12.7294591800486	12.644757519003
Impa1	12.9124809410282	12.5921406994809	12.673525548332	12.4631091634511	12.5556569114061	12.644757519003	12.6263926936556	12.4696353317228	12.5523673152456	12.575914991804	12.6769448909096	12.6539557233942	12.6831989232054	12.5683207221341	12.5642309060476	12.8544506271416
Atn1	12.0472914287088	13.1226109980928	12.9724476298056	12.9647492274346	12.5487898070653	12.9829961511257	13.0717392770981	12.9124809410282	12.9404578620919	12.2766151254994	12.5886784869813	12.5935688036126	12.6951805492505	12.9001700096065	12.5312762419375	12.8611610566489
Itpr1	12.0411150035178	12.1480364318588	12.3939494380337	12.5858897545512	12.3128918334905	12.2954615703638	12.6295566409191	12.4854359401824	11.8413739125972	12.3317690836547	12.5184510198752	12.4618700664624	12.6687351533827	12.9800477060917	12.5843298401131	12.4810177429661
Klhdc3	12.7766621129408	12.4318288654381	12.5270107629799	12.6998933032578	12.6554794856042	12.5826351624332	12.4062050187893	12.1846286700996	12.9222834966775	12.363729910865	12.1960909468681	12.2498209893851	12.4590589610335	12.2840325582839	12.4138995577698	12.4679676067208
Nfyc	13.0956077262387	13.1147917083502	12.8943022292594	13.187325939456	13.2485670261013	12.8089355388891	13.0841585292091	12.9306087158417	13.3915986144323	12.6642172996399	12.631615777175	12.3395886000757	12.1780964814587	12.2805882708862	12.188678766735	13.0639042963059
Higd1a	12.8120150485191	12.9222834966775	12.7294591800486	12.9423286288909	12.7578511017429	12.7992951018277	12.8295117264034	12.6263926936556	12.8888886048386	12.8195412720863	12.5354451070175	12.3902165034646	12.3538800232557	12.2052269493393	12.2628854430619	12.6998933032578
Mfsd14a	12.2954615703638	12.6330652002106	12.7678043991635	12.6642172996399	12.4618700664624	12.6211561666633	12.932819969254	12.6717852597232	12.5312762419375	12.7468277497375	12.6193545175329	12.8009246940031	12.8120150485191	12.9991097473503	12.8089355388891	12.7036742757269
Hsd11b1	12.8739117164377	12.6399796894431	12.3058500657916	12.673525548332	12.3443229282009	12.1238993657996	12.5051649714916	12.55702138921	12.7975541957187	12.4823293585771	12.617435189563	12.6330652002106	12.6104130006249	12.4359329357669	12.6431535616255	12.6493608999437
Ergic1	12.713010872717	12.4936326628881	12.5254323410889	12.3756079060583	12.4967263148094	11.8366882413335	12.6104130006249	12.5744723997889	12.3818992122511	12.7386573655308	12.6846184456067	12.7052563276255	12.4913255606226	12.8943022292594	12.6717852597232	12.5537440578963
P4hb	12.8943022292594	12.7958779597618	12.9390502759332	12.4524289822402	12.7643508343481	12.3346994991985	12.9257617067029	13.0127565070493	12.892679386652	13.1071319771299	12.9576776804292	12.8794706999824	12.781285912212	12.6431535616255	12.9742878222977	12.4490067717819
Snrpe	12.9704516836308	12.4263817435842	12.6608786921461	12.4870251178757	12.2589430422363	12.0586437211908	12.9177242274244	12.7750919159648	12.415113663931	12.9972898404377	12.966956449389	13.0075661764585	12.8260760593012	12.8026360658591	12.7782212931428	13.1015519064999
